49,4800,99705.119911,-55388.997796,-44536.969534,913.565879,-802.802982,-111.583665,97646.681624,-57102.198782,-40545.985984,-883.715452,792.117890,91.053786
50,4900,99933.761130,-52567.661922,-47236.230659,923.948097,-785.500234,-143.441318,97703.242799,-54764.233793,-43113.122502,-894.857503,772.451893,126.692293
51,5000,99980.963820,-50124.278450,-50200.961953,938.578922,-767.519895,-173.902609,97863.305155,-52028.260548,-46149.809755,-907.090617,754.284700,153.304169
52,5100,99892.299087,-47261.530393,-52483.427960,949.001674,-749.189380,-201.951916,97974.879818,-49084.335692,-48452.194719,-917.969905,731.096688,180.557679
53,5200,99818.305785,-44345.589177,-55399.070396,958.825259,-725.635731,-237.398960,97762.487249,-46653.706248,-51474.741717,-924.094192,713.330168,211.136732
54,5300,99414.003208,-41743.893238,-58015.144362,969.250635,-704.749917,-265.288143,97946.103665,-43845.999383,-54023.500848,-932.446150,691.425813,241.051680
55,5400,99466.886499,-38850.125047,-60359.292782,973.982056,-680.492144,-297.915169,97605.379834,-41163.594314,-56296.657453,-945.027934,672.020317,271.080387
56,5500,98660.482798,-35725.006193,-62885.844989,980.386545,-656.041404,-325.097530,97335.158003,-38211.271781,-59297.902366,-947.212100,646.766176,299.362709
57,5600,98209.928525,-32891.556177,-65420.634922,985.565080,-632.211171,-353.330054,96838.366740,-35189.222553,-61248.038025,-957.226680,625.601744,331.539359
58,5700,97645.204858,-29958.677243,-67834.669660,988.345905,-607.388378,-386.196891,96106.013466,-32589.402025,-63920.055628,-960.235668,599.781507,355.721058
59,5800,96704.963604,-26871.271511,-69776.843101,993.122032,-581.600947,-414.194933,95919.215464,-29602.935900,-66173.769450,-966.793486,575.746583,386.575428
60,5900,96048.567561,-23867.582357,-72141.723673,995.367862,-553.647049,-439.665674,95009.743243,-26996.348073,-68452.375436,-969.490640,554.216818,413.057398
61,6000,95262.371839,-20764.843182,-74363.793815,995.526215,-532.868120,-468.284649,94208.019449,-23606.864725,-70728.258128,-969.733705,528.754564,438.495462
62,6100,94220.831541,-17657.023259,-76195.312144,999.424160,-500.018797,-495.741288,93262.941852,-20588.667764,-72773.024835,-968.105574,501.089518,466.528330
63,6200,92999.636721,-14755.239140,-78533.524836,1000.209046,-477.667934,-523.003025,92349.132313,-17682.959294,-74425.028500,-970.957516,477.555588,494.859061
64,6300,91973.573920,-11286.875163,-80303.289825,995.688300,-445.148599,-549.636463,91215.853611,-14675.055729,-76486.411127,-974.392548,449.905640,516.262805
65,6400,90436.722768,-8192.411018,-82247.766395,994.234737,-417.842728,-571.949266,89916.101407,-11630.094879,-78526.361354,-968.077686,421.957818,544.516760
66,6500,88993.285177,-5156.396409,-83914.409409,992.110917,-389.630302,-602.678682,88801.493712,-8439.454015,-80210.400962,-963.684600,395.974697,568.604763
